time,project,user,type,url,title,body,assigned,branch,branch_link,wrong_merge_commit,add,del,hash,merged_in_master,is_merge_commit,commit_files,commit_java_files,added_chars,deleted_chars,commit,comment,issue,merge_words,bugfix_words,refac_words,message_length,add_minus_del,total_contrib,total_contrib_pos
2016-05-10 14:19:02,jswingripples,Mario Garrido,commit,http://tinyurl.com/jbwkrdh,,Displays Graph of Nodes related to search.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,50,0,edea734a0d545c36bce992d0d3a81ed8901211af,True,False,1,1,1421,0,1,0,0,0,0,0,42,1421,1429.4,1429.4
2016-05-10 14:16:08,jswingripples,Mario Garrido,commit,http://tinyurl.com/hqhwocb,,Add files via upload      Creates Graph by searching for name keyword.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,79,0,9bd2f7045dd5d9b9d695e99802ba5fc1ba24e904,True,False,1,1,2184,0,1,0,0,0,0,0,70,2184,2198.0,2198.0
2016-05-10 14:05:41,jswingripples,Manuel Olguin,commit,http://tinyurl.com/h8vvs9f,,fix merge conflicts,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,542,44,b48d1d325151fa1abaa4f2944f8f187a4c46a09d,True,True,18,15,15752,822,1,0,0,1,1,0,19,14930,2986.76,14933.8
2016-05-10 13:51:34,jswingripples,Manuel Olguin,commit,http://tinyurl.com/hhhtsq5,,version bump to 0.1 Milestone 1,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,17,17,37955158e86ff0649135a99096f928c57e306b1a,True,False,2,0,0,0,1,0,0,0,0,0,31,0,6.2,6.2
2016-05-10 13:45:25,jswingripples,Francisco Clavero,commit,http://tinyurl.com/j9rtjy3,,Indexes are now saved on user dir.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,1,1,ffb1a3159b23e1c0817716df6081295e9f2e4a3b,True,False,1,1,32,88,1,0,0,0,0,0,34,-56,-49.2,6.8
2016-05-10 13:36:36,jswingripples,Manuel Olguin,commit,http://tinyurl.com/hgmk5l6,,fix merge conflict in iml,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,245,22,b31f499c1d0b76ad5700635f44fd8aa1e2a36497,True,True,5,3,7549,190,1,0,0,1,1,0,25,7359,1472.8000000000002,7364.0
2016-05-10 12:53:31,jswingripples,Victor Molina,commit,http://tinyurl.com/h6d2orz,,codeCleanning      Cambio de nombre del boton   Ciclo para permitir la seleccion de .jar,,netBeansPlugin/master,http://tinyurl.com/jjnytfy,False,3169,442,918ee65ce311a867b16bc643cb0a2f0c4d9be338,True,False,240,2,242,100,1,0,0,0,0,0,88,142,79.8,159.6
2016-05-10 12:07:18,logisim,Nicolas Caracci,commit,http://tinyurl.com/je4c2pv,,Se elimino un print de led,,logisim/resistencia_voltage,http://tinyurl.com/hj6gmxr,False,0,2,88beae34957886e22ad7e349903a9772f563ff57,True,False,1,1,0,66,1,0,0,0,0,0,26,-66,-60.8,5.2
2016-05-10 06:45:44,logisim,Gabriel Dintrans,commit,http://tinyurl.com/jhzhtcr,,Merge pull request #26 from IsmaelAlvarez/RS11_Display_Alfanumérico      Rs11 display alfanumérico,,logisim/resistencia_voltage,http://tinyurl.com/hj6gmxr,False,374,0,cb238211face0838777a7e6bee64060578f6f382,True,True,5,2,5416,0,1,0,0,1,0,0,100,5416,5436.0,5436.0
2016-05-10 06:43:30,logisim,Gabriel Dintrans,commit,http://tinyurl.com/zgjcvud,,14-seg in the menu,,logisim/resistencia_voltage,http://tinyurl.com/hj6gmxr,False,2,0,47df7bc7d9c5dad3578a5aa6f059e01623c1fc06,True,False,1,1,135,0,1,0,0,0,0,0,18,135,138.6,138.6
2016-05-10 06:16:51,logisim,Gabriel Dintrans,commit,http://tinyurl.com/j9a7xeg,,Functional 14-seg display.   Missing diagonal segments and unable to connect some cables.,,logisim/resistencia_voltage,http://tinyurl.com/hj6gmxr,False,229,0,60cf7b33b7ce9020b96af3d042d9e3564289c775,True,False,3,1,5281,0,1,0,0,0,0,0,89,5281,5298.8,5298.8
2016-05-10 05:29:54,logisim,Diego Madariaga,commit,http://tinyurl.com/ztsvb8e,,Merge branch '555_timer_IC'      Conflicts:   	src/main/java/cl/uchile/dcc/cc4401/protosim/libraries/Protosim.java,,logisim/resistencia_voltage,http://tinyurl.com/hj6gmxr,False,294,0,768a9a0e5806e13d90c31f9276fcb7749d598e23,True,True,5,5,7836,0,1,0,0,1,0,0,114,7836,7858.8,7858.8
2016-05-10 05:15:24,logisim,Diego Madariaga,commit,http://tinyurl.com/hyqx3hb,,Diseño simplificado de modo Multivibrador Astable,,logisim/resistencia_voltage,http://tinyurl.com/hj6gmxr,False,149,10,3a87bfca8fd9c8e1a771bd4c99b135088a34b085,True,False,1,1,3753,73,1,0,0,0,0,0,50,3680,3690.0,3690.0
2016-05-10 04:54:24,logisim,Ismael Alvarez,commit,http://tinyurl.com/hwljbv8,,arreglado problema de conflicto de master con rs14,,logisim/rs14,http://tinyurl.com/hpzv2dy,False,208,0,c98b37cdc5a28ccbdd49753f20aff53b39c80479,True,True,3006,46,93231,6365,1,0,0,1,0,0,50,86866,0.0,86876.0
2016-05-10 04:54:11,logisim,Diego Madariaga,commit,http://tinyurl.com/zbln6yr,,Se agrega funcionalidades para modo Multivibrador Astable,,logisim/resistencia_voltage,http://tinyurl.com/hj6gmxr,False,16,0,561b35d795538ff0a50941f2a5df3ca10e3da5c1,True,False,2,2,559,0,1,0,0,0,0,0,57,559,570.4,570.4
2016-05-10 03:23:38,logisim,Sergio Penafiel,commit,http://tinyurl.com/jlc36a4,,Merge de counter,,logisim/rs14,http://tinyurl.com/hpzv2dy,False,435,0,23899d74e72edc28e50b2d78c086871e7ccdc02a,True,True,3,3,13618,0,1,0,0,1,0,0,16,13618,13621.2,13621.2
2016-05-10 02:57:26,jswingripples,Francisco Clavero,commit,http://tinyurl.com/h6pf84w,,Changed highlight colors.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,2,4,5d250c2be2d7d66cbed0e062abccccf50683b243,True,False,1,1,81,12,1,0,0,0,0,0,25,69,74.0,74.0
2016-05-10 02:35:28,jswingripples,Francisco Clavero,commit,http://tinyurl.com/hjkspdh,,Completed docs.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,10,3,dcd8301f5b2da2350fdf595ff6df3ce67bff6fad,True,False,1,1,247,101,1,0,0,0,0,0,15,146,149.0,149.0
2016-05-10 02:14:10,mochadoom,Matias Haeussler,commit,http://tinyurl.com/hs6qpu7,,Rocket Launcher,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,43,11,b74cbd8da5d7b0997aa87e6715fec0e52b2f32f8,True,False,6,5,1091,10,1,0,0,0,0,0,15,1081,1084.0,1084.0
2016-05-10 01:51:55,jswingripples,Francisco Clavero,commit,http://tinyurl.com/zm72clp,,Refresh table after search.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,8,0,cfa8b0ed3f8c1d30ceeb1ea8dd3afb0d1cfb5140,True,False,2,2,289,0,1,0,0,0,0,0,27,289,294.4,294.4
2016-05-10 01:42:53,mochadoom,Matias Haeussler,commit,http://tinyurl.com/h9pg6mc,,Punch Right,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,2,2,551f4a7d690166eea704517ca7de6652eb6d6b07,True,False,2,2,24,15,1,0,0,0,0,0,11,9,11.2,11.2
2016-05-10 01:41:38,jswingripples,Francisco Clavero,commit,http://tinyurl.com/jkuvb7l,,Max hits tweaks.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,4,5,235822dd106d87d3e607104f07cf2ce5afe7cdd3,True,False,3,3,22,55,1,0,0,0,0,0,16,-33,-29.8,3.2
2016-05-10 01:39:17,mochadoom,Matias Haeussler,commit,http://tinyurl.com/joc44rh,,Punch,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,50,0,05a014020dc997efae70579b9794e02e3994943b,True,False,5,4,1635,0,1,0,0,0,0,0,5,1635,1636.0,1636.0
2016-05-10 01:02:05,logisim,Paolo Curotto,commit,http://tinyurl.com/hxwfp4e,,short circuit icon,,logisim/rs05,http://tinyurl.com/zhodm58,False,29,0,9693c10f60cce34119b1839a4f5d69cd9272dd3e,True,False,1,1,1245,0,1,0,0,0,0,0,18,1245,1248.6,1248.6
2016-05-09 23:59:30,jswingripples,Victor Molina,commit,http://tinyurl.com/h7dmh8n,,Merge branch 'refs/heads/FileDialog',,netBeansPlugin/master,http://tinyurl.com/jjnytfy,False,1264,2922,fdf8c689e2a8ad56c928b4d1afbc9de9689a74aa,True,True,243,1,643,245,1,0,0,1,0,0,36,398,405.2,405.2
2016-05-09 23:58:09,jswingripples,Victor Molina,commit,http://tinyurl.com/j94tv5a,,openFileDialog      Incluida la funcionalidad de seleccionar ubicación del .jar,,netBeansPlugin/master,http://tinyurl.com/jjnytfy,False,1264,2922,00fe8e08f46e8f11fa2da015ad5e4f7340099e8d,True,False,243,1,643,245,1,0,0,0,0,0,80,398,207.0,414.0
2016-05-09 23:54:48,logisim,Paolo Curotto,commit,http://tinyurl.com/z2ncm7n,,f,,logisim/rs05,http://tinyurl.com/zhodm58,False,2,0,9790b9fe686f70f75f0ee5d89ec932611909c913,True,False,1,1,18,0,1,0,0,0,0,0,1,18,18.2,18.2
2016-05-09 23:39:17,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/h4uevet,,fix launch parameters,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,1,1,92745f806a7f6d8ddabd5d2ada5402a0ba79ddbe,True,False,1,0,0,0,1,0,0,0,1,0,21,0,4.2,4.2
2016-05-09 23:33:15,logisim,Javier Diaz,commit,http://tinyurl.com/hul8wvw,,Se ha agregado el chip contador asincrono; el cual sigue en progreso,,logisim/rs14,http://tinyurl.com/hpzv2dy,False,222,4,a250632026166f9b3f7941c53ebb9a67c02bdb74,True,False,3,3,6728,5,1,0,0,0,0,0,68,6723,6736.6,6736.6
2016-05-09 22:53:32,TeraCity,Andres Ferrada,commit,http://tinyurl.com/h6lybor,,testeando cambios menores,,TeraCity/bloqueDinamico,http://tinyurl.com/zvdzrhf,False,36,1,08143f283ea05cedaffe6a8189f27ed82bc455be,False,False,10,1,622,0,1,0,0,0,0,0,25,622,501.6,627.0
2016-05-09 21:10:19,jswingripples,Cristian Guzman,commit,http://tinyurl.com/hhwutom,,Basic plugin with interface window,,eclipsePlugin/master,http://tinyurl.com/gq9wpvw,False,154,0,10b7c42fc987e8c329682282894f5a688232d2c4,True,False,0,0,0,0,1,0,0,0,0,0,34,0,6.8,6.8
2016-05-09 21:05:25,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/gvnakbs,,Merge branch 'master' of github.com:TeraCityCC4401/TeraCity into RU02_DynamicWidth,,TeraCity/master,http://tinyurl.com/zzwbwhb,True,528,84,483acca9f7c5db5dd3df15c4fd80b60bb0537900,True,True,19,15,11774,4267,1,0,0,1,0,0,82,7507,7523.4,7523.4
2016-05-09 20:30:55,jswingripples,Rodrigo Delgado,commit,http://tinyurl.com/zoskxop,, added syntax when the file is open if the extension is valid,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,26,4,654ce627dff47729cd7c7517bd5f4f0a36acebc7,True,False,2,2,1180,0,1,0,0,0,0,0,61,1180,1192.2,1192.2
2016-05-09 20:06:21,jswingripples,Rodrigo Delgado,commit,http://tinyurl.com/h6dvunj,,save file implemented,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,16,5,f9c77bf60e3ff4015464f20f5699fcb4afd8c5df,True,False,2,2,323,45,1,0,0,0,0,0,21,278,282.2,282.2
2016-05-09 19:31:55,logisim,Sergio Penafiel,commit,http://tinyurl.com/jrsvg2g,,Merge pull request #20 from IsmaelAlvarez/Capacitor      Capacitor,,logisim/rs14,http://tinyurl.com/hpzv2dy,False,208,0,c97a5bb3718372efe644240bd3ac226e33ddbc57,True,True,3004,44,80223,6814,1,0,0,1,0,0,66,73409,73422.2,73422.2
2016-05-09 19:29:03,mochadoom,Joaquin Torres,commit,http://tinyurl.com/j46awdn,,hola,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,479,25,ff67fad5e1476133b3e106fe90057b537e8ab6c8,True,True,25,19,10943,33,1,0,0,0,0,0,4,10910,10910.8,10910.8
2016-05-09 18:52:59,logisim,Ismael Alvarez,commit,http://tinyurl.com/gtfylfa,,agragado y finalizado el zoom + y el zoom - en rs14,,logisim/rs14,http://tinyurl.com/hpzv2dy,False,228,9,08919ccc198e62f83dc369d9cc78f8d245970d9f,True,False,4,4,6116,187,1,0,0,0,0,0,51,5929,5939.2,5939.2
2016-05-09 18:27:56,mochadoom,Joaquin Torres,commit,http://tinyurl.com/jykesvq,,Demo 1,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,49,0,67a72e950f64b8b16f7b45900bd6b460dce830b8,True,False,2,0,0,0,1,0,0,0,0,0,6,0,1.2,1.2
2016-05-09 18:15:19,mochadoom,Nicolas Java,commit,http://tinyurl.com/hlazwre,,Merge pull request #51 from njara/Nicolas      Se cambio la implementacion al disparo secundario del arma shotgun;,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,21,11,b2f2228ede20d1596c27fa346a15da18655ebd1a,True,True,1,1,601,271,1,0,0,1,0,0,114,330,352.8,352.8
2016-05-09 17:39:04,mochadoom,Javier Zambra,commit,http://tinyurl.com/h8taalc,,Merge pull request #50 from njara/jugador      Jugador,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,229,6,e2d7e65e08e037e9e69f41849aae92dc2a7b0d30,True,True,9,5,4837,0,1,0,0,1,0,0,54,4837,4847.8,4847.8
2016-05-09 17:37:13,mochadoom,Joaquin Torres,commit,http://tinyurl.com/z6otj29,,Merge pull request #49 from njara/zombie      Zombie,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,933,510,a5254c2f669130baf0c2df335b7f547022dbc02a,True,True,10,9,17120,0,1,0,0,1,0,0,52,17120,17130.4,17130.4
2016-05-09 06:54:03,logisim,Gabriel Dintrans,commit,http://tinyurl.com/jxbxaob,,Graphically implemented 14-segment display. Names display only in   english and problems managing to connect 15 cables. Diagonal segments   implementation missing.,,logisim/resistencia_voltage,http://tinyurl.com/hj6gmxr,False,143,0,b9c71a8a200ffd7a1d6fc3fc2dc9b3640736f80c,True,False,1,0,0,0,1,0,0,0,0,0,163,0,32.6,32.6
2016-05-09 04:40:41,jswingripples,Francisco Clavero,commit,http://tinyurl.com/hsk2f3m,,Initial highlight implementation.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,55,11,fea1fd0c49be6363261303372dd80ee7397e3cf0,True,False,4,4,1572,224,1,0,0,0,0,0,33,1348,1354.6,1354.6
2016-05-09 03:35:57,jswingripples,Francisco Clavero,commit,http://tinyurl.com/z9vwvku,,Optional indexing from EIG.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,23,2,a264d196eba05d3031c5eed0fe4ed56d2a9a6264,True,False,3,3,876,14,1,0,0,0,0,0,27,862,867.4,867.4
2016-05-09 02:45:16,jswingripples,Francisco Clavero,commit,http://tinyurl.com/jowf827,,Integrated search to search menu.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,17,6,43cec3951ae8a59c77f35e903181378ba72f285f,True,False,3,3,397,111,1,0,0,0,0,0,33,286,292.6,292.6
2016-05-09 00:19:00,logisim,Sergio Penafiel,commit,http://tinyurl.com/jemur8j,,RC Simulator; Capacitor charge display and attribute,,logisim/rs14,http://tinyurl.com/hpzv2dy,False,136,71,2623852ab509b6302cc73cdb5bafa5ac442c669b,True,False,8,7,4483,1475,1,0,0,0,0,0,52,3008,3018.4,3018.4
2016-05-08 22:55:05,mochadoom,Nicolas Java,commit,http://tinyurl.com/hg4ye5z,,Se cambio la implementacion al disparo secundario del arma shotgun;   ahora consume 2 cartuchos de municion y realiza mas daño.,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,21,11,76db5b135fdcb0d6bf7c5a80c1ef6187669a47e5,True,False,1,1,601,271,1,0,0,0,0,0,128,330,355.6,355.6
2016-05-08 22:24:04,mochadoom,Nicolas Java,commit,http://tinyurl.com/z3n38pr,,Merge pull request #48 from njara/Nicolas      Nicolas,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,88,8,e0ecf73eb20b3413a602cb4b7d78176142640b85,True,True,10,10,2352,7,1,0,0,1,0,0,54,2345,2355.8,2355.8
2016-05-08 22:23:20,mochadoom,Nicolas Java,commit,http://tinyurl.com/hcmskzm,,Se quitó un try-catch.,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,1,4,238831f0fc1463ea99f015c11448e964a36acb16,True,False,1,1,0,81,1,0,0,0,0,0,23,-81,-76.4,4.6
2016-05-08 22:19:56,mochadoom,Nicolas Java,commit,http://tinyurl.com/homwem8,,Se creó una plantilla de codigo a seguir para implementar los demas   disparos secundario; la plantilla agrego un metodo de disparo secundario   para la shotgun.,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,72,3,039ef597a3efab6eb2af255c3f9413cd77839c93,True,False,6,6,2147,7,1,0,0,0,0,0,162,2140,4344.8,2172.4
2016-05-08 21:55:37,jswingripples,Francisco Clavero,commit,http://tinyurl.com/z8rsfml,,Indexer class refactoring. It now closes the IndexWriter after indexing the project.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,12,12,5ba156aa9ada467fcf35a18497f1fb3fdaa42486,True,False,1,1,288,153,1,0,0,0,0,1,84,135,151.8,151.8
2016-05-08 21:43:06,mochadoom,Matias Haeussler,commit,http://tinyurl.com/jz9dn4l,,Merge branch 'Armas' of https://github.com/njara/mochadoom into Armas      Because my Armas is out of date.,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,True,20,5,fc16450f602556ddf32e4370491a63824976d32d,True,True,5,5,298,0,1,0,0,1,0,0,107,298,319.4,319.4
2016-05-08 21:21:14,jswingripples,Francisco Clavero,commit,http://tinyurl.com/zdzfrgw,,Files are now indexed upon project analysis.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,9,0,c16dc99494657a1047c7e35b900f29cc96533f8c,True,False,1,1,267,0,1,0,0,0,0,0,44,267,275.8,275.8
2016-05-08 21:19:49,jswingripples,Francisco Clavero,commit,http://tinyurl.com/hhdfwdx,,Minor refactoring to searcher class.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,6,3,5e0ad74da7dc5c5be0af3f79358e25c1ac854912,True,False,1,1,79,44,1,0,0,0,0,1,36,35,42.2,42.2
2016-05-08 21:19:20,jswingripples,Francisco Clavero,commit,http://tinyurl.com/zf927qu,,Indexer now indexes valid files only. Only java files considered for now.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,10,2,bc1622fdd59adfdcb813e3f64be37cb3f538f593,True,False,1,1,340,43,1,0,0,0,0,0,73,297,311.6,311.6
2016-05-08 21:10:53,jswingripples,Francisco Clavero,commit,http://tinyurl.com/zl944sn,,Added file filter for manageable files.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,15,0,f6849e8dcf3492761796d3619652f28a8b0f7bb9,True,False,1,1,352,0,1,0,0,0,0,0,39,352,359.8,359.8
2016-05-08 21:00:50,jswingripples,Francisco Clavero,commit,http://tinyurl.com/gumnrun,,File filters.      - Added abstract method to create file filters based on file extension.   - Implemented a .java extension filter.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,35,0,5028f2b959141c4e025515abfbe5f29cd4468427,True,False,2,2,809,0,1,0,0,0,0,0,132,809,835.4,835.4
2016-05-08 20:44:05,jswingripples,Francisco Clavero,commit,http://tinyurl.com/z99xap4,,Indexer now indexes subdirectories.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,9,2,852e34e95a016cc9a9520faff8bfc0df1de2494a,True,False,1,1,264,0,1,0,0,0,0,0,35,264,271.0,271.0
2016-05-08 20:13:11,mochadoom,Matias Haeussler,commit,http://tinyurl.com/joumta5,,Disparo alternativo,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,142,12,09d30a3261b682d20d76bff65827fc7277ca6c1b,True,False,13,12,3316,29,1,0,0,0,0,0,19,3287,3290.8,3290.8
2016-05-08 19:58:44,mochadoom,Nicolas Java,commit,http://tinyurl.com/j627ewr,,Merge remote-tracking branch 'origin/Armas' into Nicolas,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,True,147,12,33f797c842362308f44c1352390c6151faeff1c3,True,True,14,12,3316,0,1,0,0,1,0,0,56,3316,3327.2,3327.2
2016-05-08 19:58:35,mochadoom,Nicolas Java,commit,http://tinyurl.com/jcuj26j,,cambios para hacer merge,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,2,3,822f38c1e69e82cec553d689e0ea52ec80f4830d,True,False,2,2,3,15,1,0,0,1,0,0,24,-12,-7.2,4.8
2016-05-08 19:56:25,jswingripples,Francisco Clavero,commit,http://tinyurl.com/j9gd8jn,,Indexer and Searcher class now implement a singleton pattern.   The indexProject method now receives a JavaProject object.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,34,11,a031cc5d64644de58e3554f7aece1a3f3e5f87f4,True,False,3,2,755,251,1,0,0,0,0,0,122,504,528.4,528.4
2016-05-08 18:50:10,mochadoom,Nicolas Java,commit,http://tinyurl.com/h2kdkq9,,Merge pull request #47 from njara/Matias      Pull Request By Matias,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,147,12,01b384eece91b11ddb688b340af34ff2bb9c0d04,True,True,14,12,3316,0,1,0,0,1,0,0,68,3316,3329.6,3329.6
2016-05-08 17:31:12,mochadoom,Nicolas Java,commit,http://tinyurl.com/jmbqps8,,Merge pull request #46 from njara/Nicolas      commit test 1,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,20,5,0e3c0d78e1ca05e7f89e6d0f01e05a0482e28479,True,True,5,5,298,0,1,0,0,1,0,0,60,298,310.0,310.0
2016-05-08 04:13:54,logisim,Ismael Alvarez,commit,http://tinyurl.com/h7p5rn3,,zoom bien implementado en rs14,,logisim/rs14,http://tinyurl.com/hpzv2dy,False,113,67,29ceede67099b66d2a5e59162e438231dddaaea4,True,False,3,3,3219,2055,1,0,0,0,0,0,30,1164,1170.0,1170.0
2016-05-08 03:54:26,jswingripples,Francisco Clavero,commit,http://tinyurl.com/z26j9h4,,JavaProject now a field. Facilitates index creation.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,12,2,f98929130fb6e2ac7a70f54963393703a7267120,True,False,1,1,264,25,1,0,0,0,0,0,52,239,249.4,249.4
2016-05-08 03:45:03,jswingripples,Francisco Clavero,commit,http://tinyurl.com/glfzza9,,Minor refactoring.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,10,12,ad235d56a1c78db8ebd99759843bf920e13fd16c,True,False,1,1,98,179,1,0,0,0,0,1,18,-81,-77.4,3.6
2016-05-08 03:41:45,jswingripples,Francisco Clavero,commit,http://tinyurl.com/jbl4gw4,,Created StartSearchAction class to separate search behaviour from  UI implementation.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,58,37,bf98b2f9599a5518847940ef10d0bfba1e6ca9f9,True,False,2,2,1679,1424,1,0,0,0,0,0,85,255,272.0,272.0
2016-05-08 03:19:16,jswingripples,Francisco Clavero,commit,http://tinyurl.com/h5kejam,,Refactoring      - Moved NewSearchMenu to search package   - Optimized NewSearchMenu imports   - Optimized JSwingRipplesApplication imports   - Reverted changes to the addProject method in the JavaProjectModel class causing test failures.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,13,31,647445a5ae2881d30d65feb254c85e587dd10cdb,True,False,5,4,2303,2800,1,0,0,0,0,1,238,-497,-449.4,47.6
2016-05-08 03:07:53,logisim,Ismael Alvarez,commit,http://tinyurl.com/gn64vk7,,modificaciones en rs14,,logisim/rs14,http://tinyurl.com/hpzv2dy,False,73,2,fcd78af090953549aa6be27a098547fc443f11af,True,False,3,3,2355,38,1,0,0,0,0,0,22,2317,2321.4,2321.4
2016-05-08 00:42:32,jswingripples,Francisco Clavero,commit,http://tinyurl.com/jr2e4mj,,Updated iml,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,4,2,3477eb6e08a2b7a9ad7bff31593d7df064be8fc1,True,False,1,0,0,0,1,0,0,0,0,0,11,0,2.2,2.2
2016-05-08 00:34:24,jswingripples,Francisco Clavero,commit,http://tinyurl.com/jgptnsv,,Merge remote-tracking branch 'origin/search_menu' into search_dev,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,True,96,30,e27175bd2b7c0f2ae3f1875e786b973f8d14e169,True,True,4,2,2729,689,1,0,0,1,0,0,65,2040,2053.0,2053.0
2016-05-07 23:21:20,jswingripples,Francisco Clavero,commit,http://tinyurl.com/gt66smx,,Merge branch 'lucene_integration' into search_dev      Search development integration.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,True,217,4,7930df9a87303cfbc51399df0e9a6cabf52432f6,True,True,6,4,6509,48,1,0,0,1,0,0,86,6461,6478.2,6478.2
2016-05-07 22:58:19,jswingripples,Francisco Clavero,commit,http://tinyurl.com/h6fo9fl,,Moved max hits constants from Searcher class to LuceneConstants class.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,4,7,79a5430f0464d376e2ae45ee7443ed9c9cf2057f,True,False,2,2,176,112,1,0,0,0,0,0,70,64,78.0,78.0
2016-05-07 21:50:52,jswingripples,Francisco Clavero,commit,http://tinyurl.com/hdb2tmd,,Added index directory path to lucene constants.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,7,8,50780eb03456f07fa9860a5c31d33873471bb2e3,True,False,4,3,126,268,1,0,0,0,0,0,47,-142,-132.6,9.4
2016-05-07 19:20:43,jswingripples,Francisco Clavero,commit,http://tinyurl.com/z6ytv6g,,Minor refactoring.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,0,3,65e636b3668c200e9b31143c39cddbaa321a6276,True,False,1,1,0,163,1,0,0,0,0,1,18,-163,-159.4,3.6
2016-05-07 19:06:01,jswingripples,Francisco Clavero,commit,http://tinyurl.com/hfym9wb,,Project indexing      - Project indices are now created from the JavaProject class instead of the EIG representation.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,14,20,ed183bba502e82ef141333b7d3854661cc91dae2,True,False,2,2,299,502,1,0,0,0,0,0,117,-203,-179.6,23.4
2016-05-07 16:36:23,jswingripples,Francisco Clavero,commit,http://tinyurl.com/zgmygzg,,Constants      - Added class containing constants used throughout the search process.   - Refactored Searcher and Indexer to use the newly defined constants.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,16,4,1e40e1b04e650b04197962434517b4ae090f2dbe,True,False,3,3,403,40,1,0,0,0,0,1,157,363,394.4,394.4
2016-05-07 16:21:52,jswingripples,Francisco Clavero,commit,http://tinyurl.com/hwh5fz3,,Completed javadocs for the search classes.,,jswingripples/text_editor_milestone_2,http://tinyurl.com/hsuxoua,False,10,2,66bf0dbe9460f2d218d9824d7c0a0c6c47879cbd,True,False,1,1,319,49,1,0,0,0,0,0,42,270,278.4,278.4
